ClassID,Packet,Delay (ms)
0,1,0.026000000000000002
0,2,0.019
0,2,0.028
0,1,0.012
0,3,0.01
0,3,0.01
0,2,0.007
2,4,0.007
0,3,0.007
1,4,0.007
1,5,0.007
2,5,0.006
1,6,0.007
2,6,0.005
2,7,0.006
1,7,0.006
1,8,0.006
2,8,0.007
1,9,0.007
2,9,0.007
3,9,0.007
2,10,0.007
1,10,0.007
2,11,0.006
1,11,0.006
2,12,0.008
1,12,0.007
2,13,0.006
1,13,0.007
2,14,0.037
1,14,0.024
2,15,0.025
1,15,0.025
2,16,0.148
1,16,0.135
2,17,0.054
1,17,0.029
1,18,0.024
2,18,0.07
1,19,0.059000000000000004
2,19,0.061
1,20,0.051000000000000004
2,20,0.061
1,21,0.022
2,21,0.05
1,22,0.094
2,22,0.056
2,23,1.333
1,23,0.167
2,24,0.161
1,24,0.106
2,25,0.077
1,25,0.059000000000000004
1,26,0.146
2,26,0.079
1,27,0.061
2,27,0.07100000000000001
1,28,0.062
2,28,0.062
1,29,0.059000000000000004
2,29,0.062
1,30,0.057
2,30,0.053
1,31,0.056
2,31,0.057
1,32,0.108
2,32,0.196
1,33,0.101
2,33,0.074
2,34,0.059000000000000004
1,34,0.079
1,35,0.051000000000000004
3,35,0.03
1,36,0.03
3,36,0.041
1,37,0.029
2,37,0.056
3,37,0.026000000000000002
1,38,0.025
3,38,0.026000000000000002
1,39,0.035
3,39,0.056
1,40,0.056
3,40,0.051000000000000004
1,41,0.055
3,41,0.058
1,42,0.06
3,42,0.05
1,43,0.051000000000000004
3,43,0.048
1,44,0.023
2,45,0.038
1,45,0.08
2,46,0.063
1,46,0.023
3,46,0.181
1,47,0.039
3,47,0.056
2,48,0.013000000000000001
1,48,0.048
1,49,0.055
2,49,0.051000000000000004
1,50,0.024
1,51,0.061
3,51,0.059000000000000004
1,52,0.058
2,52,0.053
1,53,0.038
2,53,0.062
3,53,0.022
1,54,0.076
3,54,0.021
1,55,0.044
2,55,0.041
1,56,0.016
2,56,0.058
1,57,0.029
2,57,0.028
1,58,0.03
3,58,0.068
2,59,0.035
1,59,0.057
2,60,0.056
1,60,0.058
2,61,0.065
1,61,0.024
1,63,0.025
2,64,0.057
3,65,0.059000000000000004
1,65,0.064
2,66,0.069
1,66,0.059000000000000004
2,67,0.055
1,67,0.059000000000000004
2,69,0.078
1,70,0.054
2,72,0.063
2,73,0.057
2,74,0.047
2,75,0.057
2,76,0.063
1,76,0.062
1,77,0.041
2,79,0.057
2,80,0.059000000000000004
2,81,0.063
2,82,0.065
2,83,0.057
2,84,0.021
3,85,0.06
1,85,0.029
1,86,0.061
1,87,0.026000000000000002
1,88,0.06
2,90,0.054
2,91,0.064
1,91,0.059000000000000004
1,92,0.059000000000000004
1,93,0.064
1,94,0.056
3,96,0.061
2,97,0.029
1,97,0.054
2,99,0.059000000000000004
1,99,0.06
1,100,0.06
1,101,0.088
1,102,0.068
1,103,0.066
2,105,0.058
1,105,0.04
1,106,0.052000000000000005
1,107,0.058
2,109,0.065
1,109,0.081
1,110,0.057
2,112,0.056
2,113,0.054
2,114,0.054
2,115,0.054
2,116,0.059000000000000004
2,117,0.051000000000000004
1,117,0.052000000000000005
1,118,0.055
1,119,0.022
1,120,0.051000000000000004
1,121,0.051000000000000004
1,122,0.054
1,123,0.055
1,124,0.056
1,125,0.059000000000000004
1,126,0.051000000000000004
1,127,0.051000000000000004
1,129,0.027
1,130,0.051000000000000004
3,131,0.056
1,131,0.054
1,132,0.054
1,133,0.056
3,135,0.053
1,135,0.062
1,136,0.059000000000000004
2,138,0.067
1,138,0.035
1,139,0.062
1,140,0.06
3,142,0.059000000000000004
3,143,0.059000000000000004
3,144,0.048
3,145,0.06
1,145,0.059000000000000004
3,148,0.059000000000000004
1,147,0.058
1,148,0.064
1,149,0.054
2,151,0.053
3,152,0.056
3,153,0.057
3,154,0.065
3,155,0.056
1,155,0.019
2,157,0.027
1,157,0.056
1,158,0.069
2,160,0.07100000000000001
3,161,0.061
2,162,0.01
2,163,0.011
2,164,0.008
2,165,0.008
1,165,0.008
2,167,0.008
1,166,0.01
2,168,0.009000000000000001
1,169,0.009000000000000001
1,170,0.008
1,171,0.01
1,172,0.006
1,173,0.007
1,174,0.007
1,175,0.006
1,176,0.005
3,178,0.025
2,179,0.04
1,179,0.008
1,180,0.008
1,181,0.006
1,182,0.006
1,183,0.006
2,185,0.005
1,185,0.01
1,186,0.008
1,187,0.008
3,189,0.008
1,189,0.009000000000000001
1,190,0.012
1,191,0.027
1,192,0.01
1,193,0.008
1,194,0.009000000000000001
1,195,0.009000000000000001
2,197,0.009000000000000001
1,197,0.009000000000000001
3,200,0.009000000000000001
1,200,0.01
2,202,0.009000000000000001
1,201,0.009000000000000001
2,203,0.01
2,204,0.01
2,205,0.009000000000000001
2,206,0.008
1,206,0.008
1,207,0.01
2,209,0.009000000000000001
1,209,0.009000000000000001
1,210,0.009000000000000001
1,211,0.009000000000000001
1,212,0.009000000000000001
1,213,0.01
1,214,0.009000000000000001
1,215,0.011
1,216,0.011
1,217,0.01
1,218,0.009000000000000001
1,219,0.008
1,220,0.008
1,221,0.008
1,222,0.009000000000000001
1,223,0.011
1,224,0.012
1,225,0.009000000000000001
1,226,0.01
1,227,0.011
3,228,0.01
1,228,0.012
1,229,0.011
1,230,0.01
1,231,0.008
1,232,0.008
1,233,0.01
1,234,0.009000000000000001
2,235,0.009000000000000001
1,236,0.009000000000000001
1,237,0.01
3,238,0.009000000000000001
3,239,0.009000000000000001
2,240,0.01
2,241,0.008
3,242,0.008
3,243,0.011
1,243,0.01
1,244,0.011
1,245,0.01
1,246,0.008
3,247,0.01
2,249,0.008
2,250,0.008
1,249,0.009000000000000001
3,251,0.008
1,251,0.008
3,253,0.009000000000000001
1,253,0.008
1,254,0.009000000000000001
1,255,0.01
1,256,0.009000000000000001
1,257,0.008
1,258,0.024
1,259,0.008
1,260,0.026000000000000002
1,261,0.03
3,263,0.02
1,263,0.037
3,265,0.018000000000000002
1,265,0.012
3,267,0.012
3,268,0.014
1,268,0.012
1,269,0.012
1,270,0.011
1,271,0.012
1,272,0.012
1,273,0.01
1,274,0.014
1,275,0.013000000000000001
1,276,0.013000000000000001
1,277,0.012
1,278,0.011
1,279,0.014
1,280,0.011
1,281,0.011
3,283,0.013000000000000001
1,283,0.011
1,284,0.195
1,285,0.042
1,286,0.059000000000000004
1,287,0.039
1,288,0.041
1,289,0.055
1,290,0.035
1,291,0.067
1,292,0.034
1,293,0.049
1,294,0.031
1,295,0.07200000000000001
1,296,0.074
1,297,0.03
1,298,0.06
1,299,0.052000000000000005
1,300,0.045
1,301,0.054
1,302,0.064
1,303,0.032
1,304,0.033
1,305,0.03
1,306,0.039
1,307,0.033
1,308,0.033
1,309,0.031
1,310,0.063
1,311,0.043000000000000003
1,312,0.03
1,313,0.032
1,314,0.04
1,315,0.056
1,316,0.063
1,317,0.067
1,318,0.034
1,319,0.034
1,320,0.034
1,321,0.127
1,322,0.107
1,323,0.146
3,325,0.113
1,324,0.098
3,326,0.091
1,325,0.076
3,327,0.073
2,328,0.07
2,330,0.065
2,331,0.081
2,332,0.031
3,333,0.033
3,334,0.035
1,334,0.042
1,335,0.066
1,336,0.06
1,337,0.041
1,338,0.058
1,339,0.057
1,340,0.07100000000000001
1,341,0.032
1,342,0.056
1,343,0.023
1,344,0.022
1,345,0.039
1,346,0.021
1,347,0.025
1,348,0.033
1,349,0.022
1,350,0.02
1,351,0.025
1,352,0.026000000000000002
1,353,0.026000000000000002
1,354,0.046
1,355,0.038
1,356,0.045
1,357,0.062
1,358,0.029
1,359,0.04
1,360,0.025
1,361,0.033
1,362,0.043000000000000003
1,363,0.07100000000000001
1,364,0.031
1,365,0.063
1,366,0.054
1,367,0.019
1,368,0.022
1,369,0.025
1,370,0.025
1,371,0.025
1,372,0.122
1,373,0.146
1,374,0.099
1,375,0.069
1,376,0.1
1,377,0.138
1,378,0.037
1,379,0.075
1,380,0.083
1,381,0.066
1,382,0.077
1,383,0.146
1,384,0.066
1,385,0.055
3,386,0.069
1,386,0.024
3,387,0.024
2,388,0.024
1,389,0.023
1,390,0.079
1,391,0.057
1,392,0.033
1,393,0.059000000000000004
1,394,0.07
1,395,0.032
1,396,0.061
1,397,0.07100000000000001
3,399,0.023
3,400,0.055
2,401,0.054
2,402,0.023
3,403,0.051000000000000004
3,404,0.024
2,405,0.021
2,406,0.031
2,407,0.24
3,408,0.03
1,408,0.023
1,409,0.054
1,410,0.05
1,411,0.064
1,413,0.058
2,415,0.035
1,414,0.067
3,416,0.063
1,416,0.061
1,417,0.059000000000000004
2,419,0.066
1,419,0.057
1,420,0.084
1,421,0.059000000000000004
1,422,0.057
1,423,0.107
1,424,0.097
2,426,0.111
2,427,0.11
2,428,0.111
1,428,0.112
2,430,0.07200000000000001
1,430,0.07200000000000001
1,431,0.055
1,432,0.053
1,433,0.076
3,436,0.07100000000000001
1,435,0.056
1,436,0.054
1,437,0.021
3,439,0.059000000000000004
1,438,0.052000000000000005
2,439,0.043000000000000003
1,439,0.032
1,441,0.029
2,443,0.068
2,444,0.073
1,445,0.031
1,446,0.043000000000000003
1,447,0.053
1,448,0.032
1,449,0.037
1,451,0.125
1,452,0.056
1,453,0.055
3,454,0.044
1,455,0.067
3,456,0.058
1,456,0.089
1,457,0.092
1,458,0.188
1,459,0.058
1,460,0.1
1,461,0.123
1,462,0.08
1,463,0.04
1,464,0.051000000000000004
3,466,0.041
1,466,0.07200000000000001
1,467,0.07
1,468,0.064
1,469,0.063
1,470,0.019
1,471,0.02
1,472,0.051000000000000004
1,473,0.05
1,475,0.052000000000000005
1,476,0.054
1,477,0.033
3,478,0.11900000000000001
3,479,0.022
1,480,0.02
1,482,0.022
1,483,0.031
3,484,0.031
2,485,0.021
3,487,0.031
1,486,0.022
1,488,0.057
1,489,0.02
1,490,0.021
3,491,0.02
1,491,0.029
2,491,0.022
1,492,0.055
2,492,0.115
1,493,0.018000000000000002
3,494,0.024
1,495,0.033
1,496,0.026000000000000002
1,497,0.022
1,498,0.04
1,499,0.147
1,500,0.062
1,501,0.056
1,502,0.031
1,503,0.023
1,504,0.066
1,505,0.07100000000000001
1,506,0.068
1,507,0.066
1,508,0.056
1,509,0.061
1,510,0.262
1,511,0.059000000000000004
1,512,0.062
1,513,0.059000000000000004
3,517,0.024
1,515,0.06
1,516,0.051000000000000004
1,517,0.056
3,521,0.054
2,520,0.064
2,521,0.047
1,520,0.053
2,522,0.051000000000000004
1,521,0.036000000000000004
2,524,0.021
2,526,0.05
1,525,0.03
1,526,0.025
1,527,0.079
3,531,0.03
3,532,0.03
3,533,0.029
3,534,0.093
3,535,0.065
3,536,0.063
1,534,0.069
1,535,0.024
1,536,0.031
1,537,0.052000000000000005
1,538,0.03
1,539,0.061
1,540,0.051000000000000004
1,541,0.054
1,542,0.051000000000000004
1,543,0.065
1,544,0.105
1,545,0.084
1,546,0.057
1,547,0.056
1,548,0.025
1,549,0.026000000000000002
1,550,0.055
1,551,0.053
1,552,0.025
2,554,0.055
1,554,0.066
1,555,0.056
1,556,0.03
2,559,0.053
1,558,0.025
2,561,0.023
1,561,0.031
1,562,0.022
2,563,0.054
1,563,0.063
2,564,0.025
3,567,0.027
1,567,0.068
1,568,0.01
1,569,0.055
1,570,0.039
1,571,0.054
1,572,0.038
1,573,0.034
1,574,0.117
1,575,0.157
1,576,0.025
1,577,0.062
1,578,0.062
1,580,0.043000000000000003
3,582,0.032
1,581,0.058
2,582,0.07100000000000001
2,583,0.061
1,584,0.107
1,585,0.037
2,586,0.054
1,587,0.06
1,588,0.075
1,589,0.07
1,590,0.078
1,591,0.036000000000000004
1,592,0.068
1,593,0.059000000000000004
1,594,0.061
1,595,0.026000000000000002
1,596,0.066
1,597,0.031
1,598,0.07200000000000001
1,599,0.076
1,600,0.042
1,601,0.07200000000000001
1,602,0.07
1,603,0.06
2,604,0.081
1,606,0.069
1,607,0.062
1,608,0.088
1,609,0.031
1,610,0.024
3,612,0.256
1,611,0.17300000000000001
1,612,0.059000000000000004
1,613,0.059000000000000004
1,614,0.105
1,615,0.093
1,616,0.067
1,617,0.068
1,618,0.083
1,619,0.025
1,620,0.023
1,621,0.024
1,622,0.042
1,623,0.031
1,624,0.022
3,627,0.018000000000000002
2,626,0.027
2,627,0.048
1,628,0.028
2,629,0.025
2,630,0.016
2,631,0.068
2,632,0.063
1,633,0.066
3,636,0.059000000000000004
3,637,0.059000000000000004
3,638,0.075
3,639,0.038
2,638,0.074
2,639,0.026000000000000002
3,642,0.027
2,641,0.067
2,642,0.07200000000000001
2,643,0.058
2,644,0.068
2,645,0.07200000000000001
3,648,0.132
3,649,0.131
1,648,0.027
1,649,0.168
1,650,0.063
1,651,0.058
1,652,0.066
2,653,0.058
1,654,0.019
1,655,0.025
1,656,0.083
1,657,0.03
1,658,0.032
1,659,0.07200000000000001
1,660,0.061
1,661,0.11900000000000001
1,662,0.08
1,663,0.076
1,664,0.07100000000000001
1,665,0.08
1,666,0.059000000000000004
1,667,0.063
1,668,0.04
1,669,0.113
1,670,0.081
1,671,0.07200000000000001
3,674,0.024
1,672,0.053
3,675,0.021
1,673,0.054
1,674,0.023
1,675,0.044
2,677,0.051000000000000004
2,678,0.028
2,679,0.059000000000000004
1,680,0.108
1,681,0.138
1,682,0.14100000000000001
1,683,0.11900000000000001
2,684,0.11
2,685,0.057
3,688,0.089
2,687,0.08
2,688,0.07100000000000001
3,691,0.088
3,692,0.074
2,691,0.035
3,694,0.066
2,693,0.064
1,694,0.066
1,695,0.057
1,696,0.053
1,697,0.055
1,698,0.052000000000000005
3,701,0.022
1,700,0.022
1,701,0.024
1,702,0.051000000000000004
1,703,0.025
1,704,0.07100000000000001
1,705,0.061
1,706,0.063
1,707,0.062
1,708,0.065
1,709,0.075
1,710,0.066
1,711,0.054
1,712,0.056
1,713,0.057
1,714,0.067
1,715,0.068
1,716,0.036000000000000004
1,717,0.057
2,717,0.035
2,718,0.057
2,719,0.061
2,720,0.057
2,721,0.023
2,722,0.108
3,725,0.077
1,723,0.137
1,724,0.067
1,725,0.101
3,728,0.114
1,727,0.088
1,728,0.123
2,729,0.043000000000000003
1,730,0.033
1,731,0.066
1,732,0.057
1,733,0.051000000000000004
1,734,0.051000000000000004
1,735,0.051000000000000004
2,737,0.051000000000000004
1,737,0.068
1,738,0.051000000000000004
2,740,0.051000000000000004
1,740,0.04
2,741,0.054
1,742,0.035
1,743,0.066
1,744,0.05
3,748,0.052000000000000005
1,745,0.052000000000000005
2,745,0.018000000000000002
1,746,0.019
1,747,0.024
2,748,0.019
1,750,0.021
1,751,0.018000000000000002
1,752,0.018000000000000002
1,753,0.018000000000000002
1,754,0.02
1,755,0.024
1,756,0.032
1,758,0.14
2,757,0.139
1,760,0.11
3,764,0.09
2,760,2.2520000000000002
1,762,0.021
1,763,0.056
1,764,0.051000000000000004
1,765,0.054
1,766,0.054
1,767,0.058
1,768,0.061
1,769,0.053
1,770,0.029
1,771,0.051000000000000004
1,772,0.051000000000000004
1,773,0.057
1,774,0.019
1,775,0.056
1,776,0.014
1,777,0.015
1,778,0.056
1,779,0.077
1,780,0.079
1,781,0.096
1,782,0.061
1,783,0.042
2,783,0.04
1,784,0.069
1,785,0.035
1,786,0.063
1,787,0.036000000000000004
2,787,0.038
1,789,0.034
1,790,0.079
1,791,0.04
1,792,0.037
3,795,0.03
1,794,0.062
1,795,0.037
1,796,0.048
1,797,0.041
1,798,0.069
1,799,0.08
1,800,0.068
3,803,0.063
1,802,0.07100000000000001
1,804,0.061
3,806,0.037
1,806,0.031
3,808,0.023
1,808,0.019
1,809,0.064
1,810,0.027
1,811,0.043000000000000003
1,812,0.033
1,813,0.031
1,814,0.029
1,815,0.057
1,816,0.032
1,817,0.047
1,818,0.074
1,819,0.055
1,820,0.042
1,821,0.038
1,822,0.079
3,825,0.031
2,822,0.067
2,823,0.066
1,825,0.07100000000000001
2,825,0.07
2,826,0.057
2,827,0.064
3,832,0.062
3,833,0.038
2,830,0.048
2,831,0.032
2,832,0.067
2,833,0.084
2,834,0.067
2,835,0.044
1,838,0.028
1,839,0.035
1,840,0.038
1,841,0.082
1,842,0.094
1,843,0.07
1,844,0.062
2,843,0.079
1,845,0.085
1,846,0.108
3,850,0.078
3,851,0.061
2,848,0.022
1,850,0.404
3,854,0.221
1,852,0.022
2,852,0.061
3,857,0.022
1,855,0.052000000000000005
1,856,0.033
1,857,0.022
1,858,0.048
3,862,0.023
2,859,0.057
3,864,0.06
2,861,0.054
2,862,0.023
1,864,0.05
1,865,0.024
3,869,0.024
2,866,0.024
3,871,0.021
1,869,0.023
2,869,0.032
1,871,0.025
1,872,0.024
1,874,0.038
2,873,0.034
3,878,0.036000000000000004
3,879,0.077
1,877,0.092
1,878,0.068
1,879,0.074
2,879,0.094
1,881,0.057
1,882,0.058
1,883,0.059000000000000004
1,885,0.064
3,888,0.056
1,886,0.025
1,887,0.055
1,888,0.062
1,889,0.057
1,890,0.055
1,891,0.052000000000000005
1,892,0.051000000000000004
1,893,0.054
1,894,0.064
1,895,0.058
1,896,0.054
1,897,0.065
1,898,0.054
1,899,0.10400000000000001
1,900,1.029
3,904,0.195
1,902,0.9500000000000001
1,903,0.125
1,904,0.12
2,904,0.101
2,905,0.08600000000000001
2,906,0.051000000000000004
3,911,0.056
1,909,0.055
3,913,0.06
3,914,0.024
3,915,0.033
1,912,0.056
1,914,0.082
2,914,0.028
3,919,0.061
1,918,0.168
3,923,0.147
3,924,0.154
3,925,0.076
3,926,0.057
2,923,0.047
2,924,0.047
2,925,0.043000000000000003
2,926,0.04
2,927,0.055
2,928,0.105
2,929,0.089
1,931,0.076
1,932,0.061
1,933,0.064
1,934,0.024
1,935,0.054
1,936,0.015
1,937,0.025
1,938,0.077
3,942,0.082
3,943,0.068
1,941,0.1
2,941,0.07200000000000001
1,942,0.07200000000000001
1,943,0.073
1,944,0.075
1,945,0.064
3,950,0.068
3,951,0.074
2,948,0.079
1,949,0.084
2,951,0.06
1,951,0.067
3,957,0.057
3,958,0.08
1,954,0.069
3,960,0.039
3,961,0.056
3,962,0.038
2,959,0.027
2,960,0.023
1,961,0.029
2,962,0.06
1,962,0.055
3,967,0.055
1,964,0.052000000000000005
1,965,0.056
3,970,0.023
1,966,0.016
3,971,0.026000000000000002
1,967,0.032
1,968,0.03
1,969,0.026000000000000002
2,972,0.07100000000000001
2,973,0.025
2,974,0.078
2,975,0.066
3,979,0.027
1,977,0.028
1,978,0.081
3,982,0.058
1,979,0.06
1,980,0.025
1,981,0.024
2,982,0.023
1,982,0.028
2,983,0.024
1,984,0.031
1,985,0.017
3,990,0.025
3,991,0.022
1,989,0.024
1,990,0.021
3,994,0.428
1,991,0.137
2,993,0.219
1,994,0.453
3,998,0.024
1,996,0.02
1,997,1.429
3,1001,0.014
1,998,0.017
1,999,0.02
1,1000,0.014
1,1001,0.012
1,1002,0.01
1,1003,0.014
1,1004,0.014
1,1005,0.013000000000000001
1,1006,0.012
1,1007,0.012
1,1008,0.014
1,1009,0.011
1,1010,0.011
1,1011,0.014
1,1012,0.015
1,1013,0.073
3,1018,0.045
3,1019,0.041
1,1017,0.038
2,1018,0.091
1,1019,0.048
1,1020,0.039
2,1021,0.021
1,1022,0.042
1,1023,0.061
1,1024,0.064
1,1025,0.065
1,1026,0.037
1,1027,0.066
1,1028,0.07
1,1029,0.111
2,1030,0.07
2,1031,0.04
1,1032,0.092
2,1033,0.08
1,1034,0.073
1,1035,0.089
1,1036,0.066
2,1037,0.081
2,1038,0.078
1,1038,0.07100000000000001
1,1039,0.069
1,1040,0.064
1,1041,0.08
1,1043,0.088
3,1048,0.074
1,1045,0.155
1,1046,0.085
2,1048,0.088
1,1047,0.073
2,1050,0.099
1,1049,0.066
2,1052,0.061
2,1053,0.051000000000000004
3,1057,0.057
1,1053,0.055
3,1058,0.059000000000000004
3,1059,0.068
1,1055,0.068
1,1056,0.051000000000000004
1,1057,0.053
1,1058,0.066
1,1059,0.058
1,1060,0.029
1,1061,0.05
1,1062,0.098
1,1063,0.021
1,1064,0.023
1,1065,0.022
1,1066,0.021
3,1072,0.036000000000000004
1,1068,0.07
1,1069,0.055
1,1070,0.044
1,1071,0.028
1,1072,0.078
1,1073,0.03
1,1074,0.08700000000000001
1,1075,0.059000000000000004
3,1080,0.025
1,1076,0.082
1,1077,0.026000000000000002
2,1079,0.062
1,1079,0.034
1,1080,0.03
1,1081,0.075
1,1082,0.431
1,1083,0.09
1,1084,0.056
1,1085,0.064
1,1086,0.066
1,1087,0.117
1,1088,0.064
1,1089,0.066
1,1090,0.051000000000000004
1,1091,0.022
1,1092,0.048
1,1093,0.053
1,1094,0.03
1,1095,0.055
1,1096,0.074
1,1097,0.024
1,1098,0.051000000000000004
1,1099,0.079
1,1100,0.032
1,1101,0.023
1,1102,0.024
1,1103,0.051000000000000004
1,1104,0.051000000000000004
1,1105,0.054
3,1111,0.055
1,1107,0.054
1,1108,0.061
1,1109,0.07100000000000001
1,1110,0.063
1,1111,0.054
1,1112,0.054
1,1113,0.054
1,1114,0.023
1,1115,0.051000000000000004
1,1116,0.021
1,1117,0.021
2,1119,0.02
1,1119,0.019
2,1122,0.021
1,1121,0.022
1,1122,0.022
3,1129,0.04
1,1125,0.17300000000000001
1,1126,0.023
1,1127,0.21
1,1128,0.048
1,1129,0.062
3,1134,0.058
1,1130,0.054
1,1131,0.055
1,1132,0.069
3,1138,0.055
3,1139,0.025
3,1140,0.023
2,1137,0.023
3,1142,0.022
3,1143,0.021
1,1139,0.048
1,1140,0.022
1,1141,0.023
3,1147,0.05
3,1148,0.054
3,1149,0.052000000000000005
3,1150,0.051000000000000004
1,1146,0.064
3,1152,0.055
3,1153,0.054
3,1154,0.024
3,1155,0.023
1,1151,0.20700000000000002
1,1152,0.091
1,1153,0.29
3,1159,0.06
3,1160,0.343
2,1157,0.058
3,1162,0.041
2,1159,0.024
2,1160,0.025
1,1161,0.069
3,1166,0.022
2,1163,0.022
2,1164,0.02
1,1165,0.023
2,1167,0.023
1,1167,0.025
1,1168,0.021
3,1174,0.023
1,1170,0.023
1,1171,0.023
1,1172,0.058
2,1173,0.02
1,1174,0.005
1,1175,0.006
1,1176,0.006
1,1177,0.006
1,1178,0.006
3,1184,0.006
1,1180,0.006
1,1181,0.005
3,1187,0.006
3,1188,0.006
2,1185,0.01
3,1190,0.009000000000000001
3,1191,0.008
3,1192,0.009000000000000001
3,1193,0.009000000000000001
3,1194,0.01
3,1195,0.008
3,1196,0.009000000000000001
1,1192,0.009000000000000001
1,1193,0.008
1,1194,0.009000000000000001
1,1195,0.043000000000000003
1,1196,0.009000000000000001
1,1197,0.015
1,1198,0.01
2,1201,0.01
2,1202,0.014
1,1202,0.014
1,1203,0.015
1,1204,0.011
3,1210,0.012
1,1206,0.013000000000000001
1,1207,0.013000000000000001
1,1208,0.01
3,1214,0.012
3,1215,0.01
3,1216,0.01
1,1212,0.011
3,1218,0.035
3,1219,0.013000000000000001
3,1220,0.01
3,1221,0.251
3,1222,0.011
3,1223,0.259
3,1224,0.009000000000000001
3,1225,0.013000000000000001
1,1221,0.01
1,1222,0.013000000000000001
2,1224,0.04
2,1225,0.014
3,1230,0.018000000000000002
3,1231,0.013000000000000001
1,1227,0.01
1,1228,0.01
1,1229,0.01
1,1230,0.012
1,1231,0.01
1,1232,0.01
1,1234,0.012
1,1235,0.009000000000000001
1,1236,0.008
1,1237,0.008
1,1238,0.031
1,1239,0.023
1,1240,0.009000000000000001
3,1246,0.009000000000000001
1,1242,0.009000000000000001
1,1243,0.009000000000000001
1,1244,0.012
1,1245,0.011
1,1246,0.011
1,1247,0.01
1,1248,0.009000000000000001
1,1249,0.011
3,1255,0.01
3,1256,0.216
1,1252,0.009000000000000001
1,1253,0.006
1,1254,0.01
1,1255,0.01
3,1261,0.009000000000000001
1,1257,0.01
1,1258,0.009000000000000001
3,1264,0.006
3,1265,0.009000000000000001
3,1266,0.009000000000000001
1,1262,0.01
1,1263,0.027
1,1264,0.01
1,1265,0.008
1,1266,0.083
1,1267,0.09
3,1273,0.033
